Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2025-08-21,16471.9,16731.9,16388.5,16599.5,2058.398617532
2025-08-22,16467,16781,16241.3,16560.2,4417.404953961
2025-08-25,16525.9,17252.1,16481.7,17193.2,5011.4873272388
2025-08-26,17158.8,17507.2,16928.2,17085.2,6360.6555300172
2025-08-27,17085.2,17198.1,16722.1,16879.1,2568.9222350486
2025-08-28,17099.9,17261.9,16731.9,16859.5,2967.3548387392
2025-08-29,16830.1,17109.8,16810.4,16928.2,2882.7770737614
2025-09-01,16928.2,17134.3,16658.3,16967.5,3763.2010369038
2025-09-02,16830.1,16918.4,16388.5,16648.5,3412.6618663934
2025-09-03,16692.7,17036.2,16624,16731.9,2174.5656682244
2025-09-04,16727,16933.1,16511.1,16810.4,2224.4971198378
2025-09-05,16761.4,17266.8,16761.4,17070.5,3750.9729263046
2025-09-08,17001.8,17438.5,17001.8,17360,2103.2350230624
2025-09-09,17271.7,17472.9,17060.7,17168.6,2270.3525345848
2025-09-10,17021.4,17443.4,16830.1,17399.3,6515.5449309404
2025-09-11,17188.3,18007.7,17188.3,17958.6,7378.6457374006
2025-09-12,17919.4,18243.2,17845.8,17850.7,6803.9245392382
2025-09-15,17850.7,18037.1,17836,17973.3,2872.5869815954
2025-09-16,17973.3,18204,17762.4,17762.4,5259.1065668726
2025-09-17,17816.3,18081.3,17752.5,17909.6,3026.457373302
2025-09-18,17850.7,17948.8,17629.9,17772.2,3770.33410142
2025-09-19,17782,17909.6,17389.4,17536.6,6712.2137097442
2025-09-22,17433.6,17639.7,17257,17600.4,3629.7108295292
2025-09-23,17497.4,17688.8,17399.3,17502.3,3171.1566820592
2025-09-24,17418.9,17664.2,17286.4,17620.1,3641.9389401284
2025-09-25,17620.1,17708.4,17320.7,17526.8,4834.1797235504
2025-09-26,17320.7,17644.6,17016.5,17428.7,7696.5766129798
2025-09-29,17360,17585.7,17207.9,17296.2,3786.6382488856
2025-09-30,17247.1,17438.5,17153.9,17350.2,2811.4464285994
2025-10-01,17227.5,17443.4,17173.5,17222.6,2939.841589891
2025-10-02,17364.9,17364.9,16849.7,17257,3861.0259216974
2025-10-03,17271.7,17414,16893.9,17075.4,3432.0230415088
2025-10-06,17065.6,17261.9,16987.1,17168.6,1471.4493087704
2025-10-07,17178.5,17585.7,17016.5,17497.4,4223.793202807
2025-10-08,17467.9,17546.5,17193.2,17360,4115.7782258474
2025-10-09,17430,17700,17380,17445,2616
2025-10-10,17445,17540,17115,17250,3456
2025-10-13,17070,17265,17030,17225,1894
2025-10-14,17110,17180,16555,16700,3944
2025-10-15,16700,16995,16600,16930,3627
2025-10-16,17070,17085,16425,16670,4430
2025-10-17,16670,17000,16290,16825,4547
2025-10-20,16825,17000,16755,16825,2709
2025-10-21,16825,16970,16610,16660,2197
2025-10-22,16750,17400,16650,17350,7842
2025-10-23,17395,17395,17030,17320,2421
2025-10-24,17300,17345,17150,17285,1779
2025-10-27,17305,17500,17270,17420,3266
2025-10-28,17440,18195,17430,18065,5099
2025-10-29,18040,18175,17720,18095,4745
2025-10-30,18010,18190,17985,18100,4583
2025-10-31,18115,18180,17930,17930,2178
2025-11-03,17910,18220,17910,18025,2066
2025-11-04,17910,18010,17615,17615,1650
2025-11-05,17625,17735,17405,17610,1687
2025-11-06,17610,18015,17610,17725,1513
2025-11-07,18000,18200,17000,17245,4515
2025-11-10,17440,17670,17180,17215,3294
2025-11-12,17350,17465,16555,16720,6979
2025-11-13,16750,16995,16555,16650,5791
2025-11-14,16690,16750,16360,16465,3152
2025-11-17,16630,16695,16160,16205,1982
2025-11-18,16145,16200,15870,15900,2723
2025-11-19,15925,16190,15920,16115,3612
2025-11-20,16400,16425,16070,16145,3020
2025-11-21,15980,16085,15405,16000,4237
2025-11-24,16085,16240,15785,16140,5275
2025-11-25,16300,17120,16300,16830,6903
2025-11-26,17095,17395,16980,17305,5363
2025-11-27,17310,17445,17110,17205,3548
2025-11-28,17250,17310,16220,17010,6103
2025-12-01,16820,17035,16705,16800,2843
2025-12-02,16800,16950,16490,16600,2788
2025-12-03,16890,17190,16585,16760,4744
2025-12-04,16860,17265,16805,16945,2922
2025-12-05,16945,17230,16820,17040,3030
2025-12-08,17100,17205,16800,16800,2513
2025-12-09,16920,17200,16555,17065,4387
2025-12-10,17070,17190,16815,16815,4064
2025-12-11,16990,17465,16720,17450,4705
2025-12-12,18500,20280,18190,20120,28588
2025-12-15,20010,21300,19930,20450,12634
2025-12-16,20330,20440,19965,20370,5093
2025-12-17,20450,21080,20400,21010,9033
2025-12-18,21010,21200,20750,21180,4109
2025-12-19,21180,21400,20840,21100,8092
2025-12-22,21090,21480,21010,21180,2479
2025-12-23,21180,21290,20730,20770,1664
2025-12-29,20770,20990,20620,20800,1683
2025-12-30,20800,21000,20560,20810,2521
